Date,New York State Average ($/gal),East Coast Production of Gasoline (Thousand Barrels per Day),East Coast Production of Jet Fuel (Thousand Barrels per Day),U.S. Production of Gasoline (Thousand Barrels per Day),U.S. Gasoline Demand (Thousand Barrels per Day),U.S. Production of Jet Fuel (Thousand Barrels per Day),NY Conventional Gasoline Spot Price ($/gal),NY Ultra-Low Sulfur Diesel Spot Price ($/gal),WTI Crude Oil Spot Price ($/barrel),Brent Crude Oil Spot Price ($/barrel),Mid-Atlantic ULS Diesel Stocks (Thousand Barrels),Mid-Atlantic Gasoline Stocks (Thousand Barrels),East Coast Gasoline Stocks (Thousand Barrels),East Coast Ethanol Stocks  (Thousand Barrels),East Coast Jet Fuels Stocks (Thousand Barrels),U.S. Gasoline Stocks (Thousand Barrels),U.S. Crude Oil Stocks (Thousand Barrels),New York State Average ($/gal)Diesel,Region,Region Gas Cost ($/gal),Region Diesel Cost ($/gal),Registration Count,ev_rebate_count,avg_ghg_reductions,avg_petroleum_reductions,avg_rebate_amount,stations_opened_count,unique_connector_types
2018-05-28,3.09,3272.0,106.0,10433.0,9689.0,1785.0,2.18,2.27,70.98,78.59,13507.0,32142.0,64712.0,6949.0,10071.0,234431.0,434512.0,3.36,Kingston,2.99,3.31,879,8,2.926875,486.24062499999997,1400.0,0.0,0.0
2018-06-25,3.03,3301.0,107.0,10142.0,9731.0,1897.0,1.98,2.11,66.32,74.12,13650.0,34872.0,67094.0,7064.0,12122.0,241196.0,416636.0,3.35,Kingston,2.92,3.28,840,4,2.7560000000000002,531.28,1775.0,0.0,0.0
2018-07-30,3.0,3298.0,99.0,10483.0,9878.0,1969.0,2.11,2.15,70.01,74.0,17879.0,33446.0,64049.0,7682.0,10618.0,230968.0,408740.0,3.33,Kingston,2.89,3.24,1136,3,2.7419999999999995,533.3633333333333,1800.0,0.0,0.0
2018-08-27,2.99,3271.0,123.0,10237.0,9899.0,1991.0,2.08,2.16,68.1,72.77,20879.0,32348.0,64071.0,7556.0,10163.0,232774.0,405792.0,3.32,Kingston,2.89,3.22,909,7,2.8924285714285713,471.005,1314.2857142857142,1.0,1.0
2018-10-01,2.99,3177.0,73.0,9950.0,9102.0,1744.0,2.14,2.32,72.84,81.85,20799.0,35878.0,69262.0,7942.0,11984.0,235221.0,403964.0,3.34,Kingston,2.9,3.24,1171,6,2.8078333333333334,526.3531666666667,1700.0,0.0,0.0
2018-10-29,2.97,3253.0,54.0,10364.0,9262.0,1670.0,1.91,2.28,67.43,78.23,18987.0,34119.0,64581.0,7544.0,10689.0,226169.0,426004.0,3.42,Kingston,2.9,3.34,1286,6,2.9279999999999995,527.0813333333333,1650.0,0.0,0.0
2018-11-26,2.85,3253.0,58.0,10168.0,9188.0,1763.0,1.6,2.02,54.99,61.22,17836.0,32637.0,61070.0,7060.0,10073.0,224551.0,450485.0,3.38,Kingston,2.75,3.31,1090,4,2.97075,478.30424999999997,1325.0,0.0,0.0
2018-12-31,2.64,3069.0,107.0,9533.0,8623.0,1897.0,1.38,1.71,45.22,51.03,17639.0,31190.0,61058.0,6898.0,9085.0,239996.0,441418.0,3.27,Kingston,2.54,3.2,1099,7,2.7041428571428567,519.8184285714285,1657.142857142857,0.0,0.0
2019-01-28,2.52,3094.0,84.0,9904.0,9564.0,1752.0,1.42,1.89,52.88,61.34,21221.0,36048.0,69028.0,7678.0,8098.0,257380.0,445944.0,3.19,Kingston,2.44,3.11,824,7,2.9155714285714285,501.90099999999995,1528.5714285714287,1.0,1.0
2019-02-25,2.51,3109.0,83.0,9553.0,8981.0,1775.0,1.65,2.01,56.75,66.58,20490.0,38215.0,68555.0,7824.0,9811.0,254941.0,445865.0,3.18,Kingston,2.41,3.13,1426,4,2.70275,493.08475,1550.0,0.0,0.0
2019-04-01,2.72,3286.0,72.0,9813.0,9131.0,1705.0,1.86,1.98,59.49,67.25,17059.0,36331.0,63589.0,7883.0,8814.0,236839.0,449521.0,3.23,Kingston,2.68,3.18,1151,4,2.8987499999999997,532.37225,1700.0,1.0,1.0
2019-04-29,2.94,3300.0,97.0,9927.0,9228.0,1719.0,2.13,2.09,65.28,72.93,16046.0,30748.0,59508.0,7725.0,9750.0,226743.0,470567.0,3.27,Kingston,2.88,3.21,1736,1,2.193,592.89,500.0,0.0,0.0
2019-05-27,2.95,3440.0,127.0,9863.0,9394.0,1782.0,1.91,2.03,60.72,70.89,17953.0,32397.0,63218.0,7269.0,9554.0,230944.0,476493.0,3.27,Kingston,2.87,3.18,1490,2,2.7359999999999998,548.245,1850.0,2.0,1.0
2019-07-01,2.86,3372.0,108.0,9948.0,9492.0,1860.0,1.89,1.93,58.38,66.51,21987.0,30202.0,58557.0,7525.0,9518.0,230642.0,468491.0,3.22,Kingston,2.78,3.14,905,4,3.018,592.89,2000.0,0.0,0.0
2019-07-29,2.88,3385.0,103.0,10416.0,9559.0,1891.0,1.85,1.91,56.05,62.8,23095.0,28795.0,59111.0,7335.0,9590.0,230735.0,436545.0,3.22,Kingston,2.78,3.13,1375,1,2.868,592.89,2000.0,0.0,0.0
2019-08-26,2.8,3348.0,95.0,10660.0,9900.0,1914.0,1.7,1.83,55.5,59.57,22523.0,31174.0,63958.0,6961.0,10701.0,231982.0,427751.0,3.18,Kingston,2.69,3.07,1274,3,3.068,592.89,2000.0,0.0,0.0
2019-09-30,2.74,3278.0,85.0,10081.0,9137.0,1721.0,1.75,1.96,56.9,63.15,18977.0,33755.0,64908.0,7498.0,10721.0,229976.0,422642.0,3.17,Kingston,2.62,3.07,1512,4,2.8495,548.86725,1775.0,0.0,0.0
2019-10-28,2.69,3264.0,45.0,10184.0,9784.0,1684.0,1.75,1.98,55.2,60.75,14006.0,29715.0,59639.0,6627.0,10067.0,220057.0,438853.0,3.14,Kingston,2.59,3.07,1226,7,3.055285714285714,527.4124285714286,1614.2857142857142,0.0,0.0
2019-11-25,2.69,3296.0,113.0,10065.0,9204.0,1796.0,1.71,1.91,56.9,63.76,16094.0,30545.0,59147.0,6426.0,8035.0,225978.0,451952.0,3.15,Kingston,2.62,3.08,1254,7,3.0518571428571426,571.0641428571428,1657.142857142857,0.0,0.0
2019-12-30,2.69,3148.0,111.0,10173.0,8961.0,1992.0,1.77,2.04,61.29,68.73,19122.0,33660.0,63895.0,6695.0,8451.0,242472.0,429896.0,3.16,Kingston,2.61,3.09,1256,2,2.7560000000000002,504.8445,1550.0,0.0,0.0
2020-01-27,2.7,3072.0,92.0,9158.0,8793.0,1844.0,1.61,1.78,56.15,62.2,20836.0,36533.0,66006.0,8728.0,10662.0,261235.0,431654.0,3.18,Kingston,2.67,3.11,1050,3,2.831,523.1533333333333,1600.0,0.0,0.0
2020-02-24,2.61,3167.0,90.0,9797.0,9035.0,1613.0,1.69,1.69,53.14,58.61,18476.0,36587.0,65148.0,8733.0,10128.0,256387.0,443335.0,3.12,Kingston,2.54,3.04,1207,1,3.243,592.89,2000.0,1.0,1.0
2020-04-27,2.2,1972.0,-5.0,6735.0,5860.0,602.0,0.57,0.76,3.32,14.24,18269.0,39030.0,72531.0,9438.0,10896.0,259565.0,527631.0,2.88,Kingston,2.16,2.84,986,7,3.0304285714285717,571.0641428571428,1442.857142857143,0.0,0.0
2020-06-01,2.18,2481.0,8.0,7779.0,7549.0,506.0,0.94,0.93,34.19,33.7,31817.0,39720.0,74215.0,7790.0,9682.0,257795.0,532345.0,2.83,Kingston,2.11,2.8,1536,10,3.0666,583.961,1820.0,0.0,0.0
2020-06-29,2.24,2906.0,10.0,8905.0,8561.0,743.0,1.18,1.18,39.22,41.69,35747.0,39724.0,75209.0,6554.0,9239.0,256521.0,533527.0,2.84,Kingston,2.15,2.79,1253,16,3.0105625,526.76275,1512.5,0.0,0.0
2020-07-27,2.27,2957.0,11.0,9158.0,8809.0,925.0,1.24,1.26,41.34,43.57,35899.0,34315.0,67999.0,6106.0,8679.0,247387.0,525969.0,2.83,Kingston,2.18,2.77,1476,4,2.7640000000000002,481.837,1400.0,0.0,0.0
2020-08-31,2.28,3016.0,12.0,9534.0,8786.0,850.0,1.32,1.22,42.93,45.26,35609.0,32205.0,63224.0,6541.0,8611.0,234859.0,498401.0,2.81,Kingston,2.21,2.76,1662,6,2.997,541.963,1700.0,0.0,0.0
2020-09-28,2.27,2981.0,25.0,8892.0,8529.0,870.0,1.24,1.12,39.78,40.89,33355.0,30277.0,59773.0,6129.0,9159.0,228182.0,492426.0,2.8,Kingston,2.19,2.72,1430,15,2.988,579.452,1840.0,0.0,0.0
2020-10-26,2.25,2986.0,13.0,9095.0,8545.0,840.0,1.19,1.16,40.43,41.0,31589.0,29019.0,60534.0,6632.0,9806.0,226124.0,492427.0,2.78,Kingston,2.16,2.7,1228,6,3.0135,491.036,1400.0,0.0,0.0
2020-11-30,2.22,2777.0,39.0,8584.0,7973.0,1110.0,1.27,1.36,44.4,46.43,30524.0,32267.0,64506.0,6630.0,8904.0,233638.0,488042.0,2.76,Kingston,2.15,2.68,1343,5,3.1404,562.3338,1820.0,1.0,1.0
2020-12-28,2.32,2821.0,45.0,9191.0,8128.0,1199.0,1.4,1.48,47.73,50.61,31522.0,34629.0,66616.0,7397.0,8425.0,236562.0,493469.0,2.79,Kingston,2.28,2.69,1086,4,3.14925,592.89,2000.0,0.0,0.0
2021-02-01,2.51,2770.0,48.0,8420.0,7770.0,1252.0,1.61,1.6,52.52,55.18,29752.0,34593.0,66659.0,8111.0,10777.0,252153.0,475659.0,2.87,Kingston,2.47,2.75,1236,3,3.093,592.89,2000.0,1.0,1.0
2021-03-01,2.75,2828.0,41.0,8301.0,8148.0,807.0,1.9,1.89,62.3,65.86,24493.0,37887.0,71184.0,7587.0,10562.0,243472.0,484605.0,3.03,Kingston,2.7,2.92,1572,7,2.791571428571429,519.001,1657.142857142857,0.0,0.0
2021-03-29,2.91,3081.0,52.0,9339.0,8891.0,1146.0,1.91,1.79,59.95,62.51,21066.0,33713.0,61392.0,7396.0,9997.0,230544.0,501835.0,3.16,Kingston,2.86,3.04,1442,19,2.9567894736842106,548.8897894736841,1763.157894736842,1.0,1.0
2021-04-26,2.92,3100.0,31.0,9629.0,8877.0,1211.0,1.98,1.87,62.18,65.34,19868.0,36391.0,64143.0,6823.0,10551.0,235074.0,493107.0,3.16,Kingston,2.83,3.01,1348,18,2.8550555555555555,485.92705555555557,1416.6666666666667,0.0,0.0
2021-05-31,3.08,3263.0,33.0,9566.0,9146.0,1247.0,2.11,2.04,66.4,69.02,16677.0,32223.0,62391.0,6162.0,11076.0,233980.0,479270.0,3.23,Kingston,2.99,3.09,1561,14,2.726142857142857,493.2657857142857,1528.5714285714287,0.0,0.0
2021-06-28,3.14,3278.0,55.0,9578.0,9173.0,1359.0,2.21,2.15,73.48,75.41,18110.0,36119.0,70701.0,6875.0,10997.0,241572.0,452342.0,3.31,Kingston,3.08,3.22,1016,14,2.324785714285714,527.5327142857143,1871.4285714285713,0.0,0.0
2021-07-26,3.2,3294.0,58.0,9779.0,9325.0,1447.0,2.2,2.07,69.68,72.2,17492.0,32442.0,64704.0,7161.0,11719.0,234161.0,435598.0,3.35,Kingston,3.09,3.24,1068,10,2.7553,511.4875,1310.0,0.0,0.0
2021-08-30,3.22,3206.0,44.0,9885.0,9578.0,1409.0,2.22,2.07,67.59,71.02,18317.0,26783.0,57662.0,6953.0,10322.0,227214.0,425395.0,3.36,Kingston,3.11,3.26,1033,16,2.8314375,569.9454375,968.75,0.0,0.0
2021-09-27,3.28,3191.0,72.0,9889.0,9399.0,1321.0,2.24,2.22,72.18,75.32,18606.0,26446.0,55439.0,6643.0,9624.0,221809.0,418542.0,3.39,Kingston,3.19,3.31,580,22,2.6858636363636363,552.8375,954.5454545454545,0.0,0.0
2021-11-01,3.54,3180.0,57.0,10176.0,9504.0,1299.0,2.55,2.53,83.84,84.12,17100.0,26525.0,52311.0,5764.0,10005.0,214258.0,434102.0,3.74,Kingston,3.51,3.69,521,15,2.8643333333333336,560.2577333333334,733.3333333333334,0.0,0.0
2021-11-29,3.56,3117.0,67.0,9649.0,8796.0,1444.0,2.38,2.36,77.79,80.24,18845.0,25471.0,54717.0,5360.0,8422.0,215422.0,433111.0,3.76,Kingston,3.5,3.68,404,11,2.6091818181818183,489.87490909090906,909.0909090909091,0.0,0.0
2021-12-27,3.5,3141.0,78.0,10113.0,9724.0,1494.0,2.21,2.27,71.63,73.91,20395.0,29279.0,58221.0,5991.0,8891.0,222659.0,419995.0,3.73,Kingston,3.36,3.68,240,26,2.755153846153846,537.7528846153846,730.7692307692307,0.0,0.0
2022-01-31,3.52,2889.0,79.0,8650.0,8226.0,1510.0,2.55,2.73,86.94,90.12,15078.0,31176.0,65781.0,7503.0,8087.0,250037.0,415143.0,3.88,Kingston,3.44,3.84,81,6,2.4475000000000002,506.241,750.0,0.0,0.0
2022-02-28,3.78,3113.0,78.0,9274.0,8743.0,1557.0,2.78,2.86,92.18,99.36,14991.0,30317.0,60788.0,7078.0,9095.0,246011.0,413425.0,4.23,Kingston,3.77,4.19,1,27,2.8294074074074076,583.8254814814815,814.8148148148148,0.0,0.0
2017-03-27,2.42,3107.0,76.0,10028.0,9524.0,1731.0,1.49,1.5,47.28,50.1,29523.0,35803.0,65648.0,8028.0,10581.0,239721.0,533977.0,2.71,Nassau,2.42,2.74,2229,1,2.213,375.029,1100.0,0.0,0.0
2017-05-01,2.54,3267.0,108.0,9783.0,9156.0,1738.0,1.53,1.52,49.12,49.55,29353.0,35406.0,67206.0,8227.0,11262.0,241232.0,527772.0,2.73,Nassau,2.56,2.78,2513,12,1.9788333333333334,362.9083333333333,1100.0,0.0,0.0
2017-05-29,2.51,3376.0,87.0,10430.0,9822.0,1701.0,1.61,1.58,50.21,52.58,29326.0,35092.0,68426.0,8009.0,10048.0,237024.0,509912.0,2.7,Nassau,2.53,2.74,3618,9,1.6348888888888888,310.0278888888889,900.0,0.0,0.0
2017-06-26,2.45,3342.0,106.0,10334.0,9538.0,1775.0,1.39,1.37,43.09,44.63,29895.0,34745.0,68202.0,7788.0,11454.0,240972.0,509213.0,2.67,Nassau,2.47,2.7,2770,12,2.1243333333333334,387.96358333333336,1100.0,0.0,0.0
2017-07-31,2.44,3371.0,103.0,10295.0,9842.0,1781.0,1.61,1.59,48.27,49.95,28871.0,31952.0,62597.0,7546.0,9993.0,227679.0,481888.0,2.66,Nassau,2.48,2.69,3711,11,2.4533636363636364,389.9771818181818,1045.4545454545455,0.0,0.0
2017-08-28,2.48,3353.0,101.0,10602.0,9846.0,1794.0,1.66,1.61,47.68,52.03,29128.0,31152.0,62718.0,6823.0,8284.0,229937.0,457773.0,2.7,Nassau,2.51,2.73,3790,39,2.561897435897436,464.9014358974359,1315.3846153846155,0.0,0.0
2017-09-25,2.79,3219.0,90.0,9855.0,9522.0,1711.0,1.77,1.8,50.12,57.03,23917.0,26539.0,55808.0,6579.0,9837.0,217292.0,470986.0,2.85,Nassau,2.81,2.89,3086,27,2.497777777777778,475.17914814814816,1344.4444444444443,0.0,0.0
2017-10-30,2.64,3234.0,90.0,10187.0,9461.0,1558.0,1.79,1.83,52.51,58.58,22434.0,24454.0,53990.0,7097.0,9616.0,212849.0,454906.0,2.85,Nassau,2.6,2.87,2548,13,1.9343846153846154,362.9091538461538,1076.923076923077,0.0,0.0
2017-11-27,2.68,3200.0,116.0,10222.0,8724.0,1633.0,1.8,1.93,57.47,62.68,25609.0,26291.0,56069.0,6952.0,10252.0,214102.0,453713.0,2.93,Nassau,2.67,2.95,3781,16,2.2875,424.53443749999997,1250.0,0.0,0.0
2018-01-01,2.63,2970.0,101.0,9682.0,8650.0,1774.0,1.83,2.04,59.88,66.52,27302.0,30038.0,58210.0,7013.0,10046.0,233187.0,424463.0,2.97,Nassau,2.6,2.98,3216,12,2.4838333333333336,441.87941666666666,1275.0,0.0,0.0
2018-01-29,2.73,2952.0,110.0,9567.0,9044.0,1621.0,1.97,2.09,65.14,70.04,22786.0,31105.0,63317.0,7523.0,10046.0,242060.0,418359.0,3.18,Nassau,2.75,3.19,2784,11,2.4114545454545455,428.6674545454545,1263.6363636363637,0.0,0.0
2018-02-26,2.73,3036.0,69.0,9391.0,8860.0,1663.0,1.81,1.94,62.47,65.52,23268.0,35611.0,65244.0,7678.0,9621.0,251817.0,423498.0,3.19,Nassau,2.73,3.2,4560,17,2.478470588235294,453.0141176470588,1382.3529411764705,0.0,0.0
2018-03-26,2.71,3098.0,70.0,10305.0,9208.0,1881.0,1.87,1.97,64.11,67.4,22180.0,31034.0,56349.0,6966.0,9118.0,239593.0,429949.0,3.15,Nassau,2.71,3.15,4013,16,2.14425,469.29525,762.5,0.0,0.0
2018-04-30,2.92,3223.0,120.0,10045.0,9090.0,1812.0,2.07,2.14,67.91,74.98,15187.0,33648.0,62055.0,7378.0,8746.0,237978.0,435955.0,3.24,Nassau,2.96,3.28,5107,28,2.083285714285714,390.6014285714286,1142.857142857143,0.0,0.0
2018-05-28,3.09,3272.0,106.0,10433.0,9689.0,1785.0,2.18,2.27,70.98,78.59,13507.0,32142.0,64712.0,6949.0,10071.0,234431.0,434512.0,3.36,Nassau,3.12,3.41,6523,24,2.2443750000000002,440.5325,1350.0,0.0,0.0
2018-06-25,3.03,3301.0,107.0,10142.0,9731.0,1897.0,1.98,2.11,66.32,74.12,13650.0,34872.0,67094.0,7064.0,12122.0,241196.0,416636.0,3.35,Nassau,3.04,3.38,5376,29,2.394103448275862,495.848724137931,1193.103448275862,0.0,0.0
2018-07-30,3.0,3298.0,99.0,10483.0,9878.0,1969.0,2.11,2.15,70.01,74.0,17879.0,33446.0,64049.0,7682.0,10618.0,230968.0,408740.0,3.33,Nassau,3.0,3.35,6393,19,2.2456842105263157,424.7827368421053,1273.6842105263158,0.0,0.0
2018-08-27,2.99,3271.0,123.0,10237.0,9899.0,1991.0,2.08,2.16,68.1,72.77,20879.0,32348.0,64071.0,7556.0,10163.0,232774.0,405792.0,3.32,Nassau,2.99,3.33,9171,10,1.8714,350.7781,1100.0,0.0,0.0
2018-10-01,2.99,3177.0,73.0,9950.0,9102.0,1744.0,2.14,2.32,72.84,81.85,20799.0,35878.0,69262.0,7942.0,11984.0,235221.0,403964.0,3.34,Nassau,2.97,3.35,7390,31,2.3531612903225807,457.16619354838707,1467.741935483871,0.0,0.0
2018-10-29,2.97,3253.0,54.0,10364.0,9262.0,1670.0,1.91,2.28,67.43,78.23,18987.0,34119.0,64581.0,7544.0,10689.0,226169.0,426004.0,3.42,Nassau,2.96,3.44,7821,30,2.349266666666667,435.5625,1350.0,0.0,0.0
2018-11-26,2.85,3253.0,58.0,10168.0,9188.0,1763.0,1.6,2.02,54.99,61.22,17836.0,32637.0,61070.0,7060.0,10073.0,224551.0,450485.0,3.38,Nassau,2.79,3.38,9181,29,2.5788620689655173,465.22617241379317,1472.4137931034484,1.0,1.0
2018-12-31,2.64,3069.0,107.0,9533.0,8623.0,1897.0,1.38,1.71,45.22,51.03,17639.0,31190.0,61058.0,6898.0,9085.0,239996.0,441418.0,3.27,Nassau,2.58,3.25,4997,20,2.3864,481.17470000000003,1280.0,0.0,0.0
2019-01-28,2.52,3094.0,84.0,9904.0,9564.0,1752.0,1.42,1.89,52.88,61.34,21221.0,36048.0,69028.0,7678.0,8098.0,257380.0,445944.0,3.19,Nassau,2.45,3.17,5146,51,2.9038235294117647,569.7373529411765,1411.764705882353,0.0,0.0
2019-02-25,2.51,3109.0,83.0,9553.0,8981.0,1775.0,1.65,2.01,56.75,66.58,20490.0,38215.0,68555.0,7824.0,9811.0,254941.0,445865.0,3.18,Nassau,2.48,3.16,7781,14,2.455714285714286,466.75314285714285,1271.4285714285713,0.0,0.0
2019-04-01,2.72,3286.0,72.0,9813.0,9131.0,1705.0,1.86,1.98,59.49,67.25,17059.0,36331.0,63589.0,7883.0,8814.0,236839.0,449521.0,3.23,Nassau,2.73,3.21,5864,20,2.3319,447.96205,1295.0,3.0,1.0
2019-04-29,2.94,3300.0,97.0,9927.0,9228.0,1719.0,2.13,2.09,65.28,72.93,16046.0,30748.0,59508.0,7725.0,9750.0,226743.0,470567.0,3.27,Nassau,2.98,3.29,6845,10,2.2081,429.5246,1370.0,1.0,1.0
2019-05-27,2.95,3440.0,127.0,9863.0,9394.0,1782.0,1.91,2.03,60.72,70.89,17953.0,32397.0,63218.0,7269.0,9554.0,230944.0,476493.0,3.27,Nassau,2.99,3.28,9724,9,1.6095555555555556,311.89244444444444,966.6666666666666,0.0,0.0
2019-07-01,2.86,3372.0,108.0,9948.0,9492.0,1860.0,1.89,1.93,58.38,66.51,21987.0,30202.0,58557.0,7525.0,9518.0,230642.0,468491.0,3.22,Nassau,2.86,3.2,6710,33,2.351,438.09248484848484,1400.0,0.0,0.0
2019-07-29,2.88,3385.0,103.0,10416.0,9559.0,1891.0,1.85,1.91,56.05,62.8,23095.0,28795.0,59111.0,7335.0,9590.0,230735.0,436545.0,3.22,Nassau,2.89,3.21,6907,11,2.1523636363636363,415.7511818181818,1318.1818181818182,0.0,0.0
2019-08-26,2.8,3348.0,95.0,10660.0,9900.0,1914.0,1.7,1.83,55.5,59.57,22523.0,31174.0,63958.0,6961.0,10701.0,231982.0,427751.0,3.18,Nassau,2.78,3.14,9163,30,3.0495,566.5665333333333,1710.0,0.0,0.0
2019-09-30,2.74,3278.0,85.0,10081.0,9137.0,1721.0,1.75,1.96,56.9,63.15,18977.0,33755.0,64908.0,7498.0,10721.0,229976.0,422642.0,3.17,Nassau,2.69,3.12,7109,9,2.673,476.3972222222222,1466.6666666666667,1.0,1.0
2019-10-28,2.69,3264.0,45.0,10184.0,9784.0,1684.0,1.75,1.98,55.2,60.75,14006.0,29715.0,59639.0,6627.0,10067.0,220057.0,438853.0,3.14,Nassau,2.64,3.09,6065,37,2.704,514.3608648648649,1635.1351351351352,0.0,0.0
2019-11-25,2.69,3296.0,113.0,10065.0,9204.0,1796.0,1.71,1.91,56.9,63.76,16094.0,30545.0,59147.0,6426.0,8035.0,225978.0,451952.0,3.15,Nassau,2.65,3.1,10285,69,2.950188405797101,567.9303333333334,1600.0,0.0,0.0
2019-12-30,2.69,3148.0,111.0,10173.0,8961.0,1992.0,1.77,2.04,61.29,68.73,19122.0,33660.0,63895.0,6695.0,8451.0,242472.0,429896.0,3.16,Nassau,2.66,3.12,6510,18,2.362611111111111,417.7776666666666,1133.3333333333333,0.0,0.0
2020-01-27,2.7,3072.0,92.0,9158.0,8793.0,1844.0,1.61,1.78,56.15,62.2,20836.0,36533.0,66006.0,8728.0,10662.0,261235.0,431654.0,3.18,Nassau,2.66,3.14,6409,22,2.752727272727273,504.4665909090909,1304.5454545454545,0.0,0.0
2020-02-24,2.61,3167.0,90.0,9797.0,9035.0,1613.0,1.69,1.69,53.14,58.61,18476.0,36587.0,65148.0,8733.0,10128.0,256387.0,443335.0,3.12,Nassau,2.54,3.07,7700,19,2.7863157894736843,502.40036842105263,1321.0526315789473,0.0,0.0
2020-03-30,2.36,2085.0,31.0,7456.0,6659.0,1129.0,0.5,1.07,19.44,23.96,13584.0,37303.0,65929.0,8976.0,10523.0,246806.0,469193.0,2.98,Nassau,2.29,2.93,3425,1,2.213,375.029,1100.0,0.0,0.0
2020-04-27,2.2,1972.0,-5.0,6735.0,5860.0,602.0,0.57,0.76,3.32,14.24,18269.0,39030.0,72531.0,9438.0,10896.0,259565.0,527631.0,2.88,Nassau,2.12,2.85,5591,78,3.0929871794871793,592.89,1750.0,0.0,0.0
2020-06-01,2.18,2481.0,8.0,7779.0,7549.0,506.0,0.94,0.93,34.19,33.7,31817.0,39720.0,74215.0,7790.0,9682.0,257795.0,532345.0,2.83,Nassau,2.11,2.81,9700,51,2.9279019607843138,584.1270196078431,1447.0588235294117,0.0,0.0
2020-06-29,2.24,2906.0,10.0,8905.0,8561.0,743.0,1.18,1.18,39.22,41.69,35747.0,39724.0,75209.0,6554.0,9239.0,256521.0,533527.0,2.84,Nassau,2.18,2.82,8165,66,2.8910757575757575,559.9365606060607,1613.6363636363637,0.0,0.0
2020-07-27,2.27,2957.0,11.0,9158.0,8809.0,925.0,1.24,1.26,41.34,43.57,35899.0,34315.0,67999.0,6106.0,8679.0,247387.0,525969.0,2.83,Nassau,2.2,2.82,8949,35,2.9284857142857144,561.7841428571428,1511.4285714285713,0.0,0.0
2020-08-31,2.28,3016.0,12.0,9534.0,8786.0,850.0,1.32,1.22,42.93,45.26,35609.0,32205.0,63224.0,6541.0,8611.0,234859.0,498401.0,2.81,Nassau,2.21,2.79,13922,42,2.9211666666666667,547.6331190476191,1578.5714285714287,0.0,0.0
2020-09-28,2.27,2981.0,25.0,8892.0,8529.0,870.0,1.24,1.12,39.78,40.89,33355.0,30277.0,59773.0,6129.0,9159.0,228182.0,492426.0,2.8,Nassau,2.19,2.76,9635,95,2.953463157894737,570.5086421052631,1687.3684210526317,0.0,0.0
2020-10-26,2.25,2986.0,13.0,9095.0,8545.0,840.0,1.19,1.16,40.43,41.0,31589.0,29019.0,60534.0,6632.0,9806.0,226124.0,492427.0,2.78,Nassau,2.18,2.75,8130,55,2.8572727272727274,544.5926545454545,1498.1818181818182,0.0,0.0
2020-11-30,2.22,2777.0,39.0,8584.0,7973.0,1110.0,1.27,1.36,44.4,46.43,30524.0,32267.0,64506.0,6630.0,8904.0,233638.0,488042.0,2.76,Nassau,2.14,2.71,10711,22,2.907590909090909,545.0853181818183,1754.5454545454545,0.0,0.0
2020-12-28,2.32,2821.0,45.0,9191.0,8128.0,1199.0,1.4,1.48,47.73,50.61,31522.0,34629.0,66616.0,7397.0,8425.0,236562.0,493469.0,2.79,Nassau,2.28,2.75,6728,25,2.5856,487.34408,1544.0,0.0,0.0
2021-02-01,2.51,2770.0,48.0,8420.0,7770.0,1252.0,1.61,1.6,52.52,55.18,29752.0,34593.0,66659.0,8111.0,10777.0,252153.0,475659.0,2.87,Nassau,2.5,2.86,6331,25,2.592,483.8872,1400.0,0.0,0.0
2021-03-01,2.75,2828.0,41.0,8301.0,8148.0,807.0,1.9,1.89,62.3,65.86,24493.0,37887.0,71184.0,7587.0,10562.0,243472.0,484605.0,3.03,Nassau,2.72,3.02,9832,42,2.9012857142857142,546.9966428571429,1785.7142857142858,0.0,0.0
2021-03-29,2.91,3081.0,52.0,9339.0,8891.0,1146.0,1.91,1.79,59.95,62.51,21066.0,33713.0,61392.0,7396.0,9997.0,230544.0,501835.0,3.16,Nassau,2.88,3.17,6162,87,2.8438505747126435,543.6985747126437,1768.9655172413793,0.0,0.0
2021-04-26,2.92,3100.0,31.0,9629.0,8877.0,1211.0,1.98,1.87,62.18,65.34,19868.0,36391.0,64143.0,6823.0,10551.0,235074.0,493107.0,3.16,Nassau,2.88,3.16,7391,36,2.452444444444444,453.56541666666664,1350.0,0.0,0.0
2021-05-31,3.08,3263.0,33.0,9566.0,9146.0,1247.0,2.11,2.04,66.4,69.02,16677.0,32223.0,62391.0,6162.0,11076.0,233980.0,479270.0,3.23,Nassau,3.06,3.26,9886,47,2.0038936170212764,437.5251914893617,1457.4468085106382,0.0,0.0
2021-06-28,3.14,3278.0,55.0,9578.0,9173.0,1359.0,2.21,2.15,73.48,75.41,18110.0,36119.0,70701.0,6875.0,10997.0,241572.0,452342.0,3.31,Nassau,3.14,3.34,5726,83,2.617590361445783,528.9043373493976,1775.9036144578313,0.0,0.0
2021-07-26,3.2,3294.0,58.0,9779.0,9325.0,1447.0,2.2,2.07,69.68,72.2,17492.0,32442.0,64704.0,7161.0,11719.0,234161.0,435598.0,3.35,Nassau,3.2,3.37,5746,51,2.6536274509803923,512.5317254901961,1100.0,1.0,1.0
